FP 1-2-1;Poa pratensis;;;;3;2;2;3;;;;;;;;;;;
FP 1-2-2;Veronica chamaedrys;;;;;;;;;;;;;;;1;;;
FP 1-2-2;Poa pratensis;;;;;;;1;;;;;;;;;;;
FP 1-2-3;Veronica hederifolia;;;;;1;;;;;;;;;;;;;
FP 1-2-3;Arabidopsis thaliana;;;;;;4;5;3;15;;;7;;;;;;
FP 1-2-3;Draba verna;;;;;;;2;3;3;;;;;;;;;
FP 1-2-5;Veronica hederifolia;;;;;;;;;;;;;;;38;28;28;
FP 1-2-5;Agrostis capillaris;;;;;;;;;;;;;;;;;;15
FP 1-2-5;Poa pratensis;;1;1;3;2;7;11;14;11;6;4;5;;;;;;
FP 1-2-6;Veronica hederifolia;;;;;;;;;;;;;;;;;4;3
FP 1-2-6;Festuca pratensis;;;;;;;;;;;;;;;5;3;;
FP 1-2-6;Festuca rubra;;;;;;;;;;;;;;;1;4;2;
FP 1-2-6;Holcus lanatus;;;;;;;;;1;1;;;2;;;;;
FP 1-2-7;Veronica chamaedrys;;;;;;;;;;;;;;;1;5;15;
FP 1-2-7;Holcus lanatus;;;;;;1;2;2;;1;;;;;;;;
FP 1-2-8;Veronica hederifolia;;;;;;;;;;;;;;;2;1;1;
FP 1-2-9;Cerastium holosteoides;;;;;;;;;;;;;;;7;16;17;10
FP 1-2-9;Lolium perenne;;;;;;;;;;;;1;;4;3;3;;
FP 1-2-9;Plantago lanceolata;;3;6;6;4;7;12;10;6;3;2;7;;3;;;;
FP 1-2-9;Veronica hederifolia;;;;;;;;;;;;3;;;;;;
FP 1-2-9;Vicia hirsuta;;;;;;;;;;;;;;;;1;5;
FP 2-1-7;Vicia sepium;;;;;;;;;5;;;;;;;;;
GW 1-1-1;Veronica hederifolia;;;;;;;;;;;;;;;8;12;12;
GW 1-1-1;Agrostis capillaris;;;;;;;;;;;;1;;2;2;3;3;
GW 1-1-1;Alopecurus pratensis;;;;;;;;;;;;;;;;1;3;
GW 1-1-1;Plantago lanceolata;;;;2;1;5;3;4;3;;;8;;1;2;;;
GW 1-2-3;Veronica hederifolia;;;;;;;;;;;;;;1;1;;;
GW 1-2-3;Dactylis glomerata;;;;;;;;;;;;8;;;;2;2;3
GW 1-2-3;Festuca rubra;;;;;;;;;;;;;;;16;;;
GW 1-2-3;Helictotrichon pubescens;;;;;;;;;;;;;;3;17;20;20;3
GW 1-2-3;Lolium perenne;;;;;;;;;;;;;;;;4;11;7
GW 1-2-3;Pimpinella major;;;;;;;;;;;;;;5;11;8;6;
GW 1-2-3;Poa pratensis;;;;;;;;;;;;;;3;;;;
GW 1-2-3;Rumex acetosa;;;;;;2;3;18;;;;1;;30;;;;
GW 1-3-3;Thlaspi arvense;;;;;;;;;;;;;;;;1;;
GW 1-3-3;Bistorta officianilis;;;;;;;;;;;;;;;;;1;
GW 1-3-3;Festuca rubra;;;;;;;;;;;;;;;;5;28;65
GW 1-3-3;Pimpinella major;;;;;;;;2;;1;;;;1;;;;
GW 1-3-3;Rumex acetosa;;;;;;;;;;;;;;1;1;;;
GW 1-3-3;Tragopodon pratensis;;;;;;;;;1;;;;;;;;;
GW 1-4-1;Rumex acetosa;;;;;;;3;10;25;12;5;27;15;;48;17;1;
GW 1-4-1;Glechoma hederacea;;;;;;;;;;;;;1;;;;;
GW 1-4-1;Helictotrichon pubescens;;;;;;;;;;;;;5;;7;7;5;5
GW 1-4-1;Plantago lanceolata;;;;;;;;;;;;;;;;3;7;4
GW 1-4-1;Trisetum flavescens;;;;;;;;;;;;;;;2;1;;
GW 1-5-2;Vicia tetrasperma;;;;;;;;;;;;;;;;24;60;65
GW 1-5-2;Pimpinella major;;;;;;;;;;;;;;;4;;;
GW 1-5-2;Poa pratensis;;;;;3;1;8;5;;;;;;;;;;
GW 1-6-2;Veronica hederifolia;;;;;;;;;;;;;;1;;2;;
GW 1-6-2;Alopecurus pratensis;;;;;;2;2;1;;;;;;;;;;
GW 1-6-2;Draba verna;;;;;;;;;;;;45;;17;34;34;34;3
GW 1-6-2;Festuca rubra;;;;2;;19;14;3;;;;;;;;;;
GW 1-6-2;Lamium purpureum;;;;;;;;;;;;;;;2;5;5;4
GW 1-6-2;Lolium perenne;;;;;;;;;;;;;;7;;;;
GW 1-6-2;Poa pratensis;2;;4;3;;;;;;;;;;;;;;
GW 1-7-1;Veronica chamaedrys;;;;;;;;;;;;;;;;1;1;
GW 1-7-1;Dactylis glomerata;;;;;;;;;;;;;;;;7;7;
GW 1-7-1;Festuca pratensis;;;;;;;;;;;;13;;7;3;;;3
GW 1-7-1;Festuca rubra;;;;;;;;;;;;;;;;;2;
GW 1-7-1;Helictotrichon pubescens;;;;;;;;;;;;9;;7;7;11;1;3
GW 1-7-1;Poa pratensis;;;;;;;;;;;;1;;1;;;;
GW 1-8-2;Trifolium pratense;;;;;3;4;5;4;14;8;5;2;;;;;;
GW 1-8-2;Draba verna;;;;;;;;;;;;15;18;;23;23;17;13
GW 1-8-2;Festuca rubra;;;;;;;;;;;;;;;;;;2
GW 1-8-2;Holcus lanatus;;;;;;;;;;;;;;;;;10;
GW 1-8-2;Lolium perenne;;;;;;;;;;;;1;3;;7;;1;
GW 1-8-2;Poa pratensis;;;;;;;;;;;;;;;;;;1
GW 1-8-2;Poa trivialis;;;;;;;;;;;;;;;2;;;
GW 1-9-3;Trisetum flavescens;;;;;;;;;;;;;;;1;1;;
GW 1-9-3;Anthoxanthum odoratum;;;;;;;;;;;;;;;;1;1;1
GW 1-9-3;Dactylis glomerata;;;;;;;;;;;;;;2;3;7;5;3
GW 1-9-3;Festuca rubra;;;;;;;;;;;;3;;3;3;;2;1
GW 1-9-3;Poa pratensis;;;;;;;;1;1;;;;;;;;;
GW 2-1-1;Rumex acetosa;;;;;;;;;;;;;;;;1;;
GW 2-1-1;Agrostis capillaris;;;;;;;;;;;;;;;2;;;
GW 2-1-1;Festuca pratensis;;;;;;;;;;;;25;;5;15;15;1;
GW 2-1-1;Festuca rubra;;;;;;;;;;;;;;;;;;20
GW 2-2-3;Pimpinella major;;;;;;;;;;;;3;;36;47;47;42;1
GW 2-2-3;Arrhenatherum elatius;;;;;;;;;;;;;;;2;;;
GW 2-2-3;Chaerophyllum temulum;;;;;;;;;;;;;;6;7;8;8;1
GW 2-2-3;Dactylis glomerata;;;;;;;;;;;;;;;1;2;2;4
GW 2-2-3;Festuca rubra;;;;;;;;;;;;;;;;1;;
GW 2-2-3;Lolium perenne;;;;;;;;;;;;;;;;9;18;5
GW 2-2-3;Pimpinella major;;;;;;;;;;;3;;;;;;;
GW 2-2-3;Plantago lanceolata;;;;;;;;;1;1;1;;;;;;;
GW 2-3-3;Rumex acetosa;;;;;;;;;;;;;10;;2;2;2;1
GW 2-3-3;Festuca rubra;;;;;;;;;;1;;;1;;;;;
GW 2-3-3;Ranunculus acris;;;;;;;;3;1;1;1;;;;;;;
GW 2-4-1;Taraxacum officinale;;;;;;;;;;;;3;;3;5;10;3;5
GW 2-4-1;Lolium perenne;;;;;;5;3;5;;;;;;;;;;
GW 2-5-2;Stellaria media;;;;;;;;;;;;;15;;39;;;1
GW 2-5-2;Festuca rubra;;;;;;;;;;;;;;;1;;1;
GW 2-5-2;Holcus lanatus;;;;;;;;;;;;;;;;;;1
GW 2-5-2;Pimpinella major;;;;;;;;;;;;7;12;;11;19;23;3
GW 2-5-2;Poa pratensis;;;;3;;;;;;;;;;;;;;
GW 2-6-2;Veronica hederifolia;;;;;;;;;;;;7;3;;6;5;5;1
GW 2-6-2;Poa pratensis;;;;;;;;6;;;;48;19;;1;;;
GW 2-7-1;Senecio vulgare;;;;;;;;;;;;;4;;;;;3
GW 2-7-1;Festuca rubra;;;;;;;;;;;;18;3;;8;8;4;3
GW 2-7-1;Poa pratensis;;;1;;;;;;;;;;;;;;;
GW 2-7-1;Veronica chamaedrys;;;;;;;1;;;;;;;;;;;
GW 2-8-2;Veronica hederifolia;;;;;;;;;;;;;;;3;;;
GW 2-8-2;Festuca rubra;;;;;;;;;;;;;;;;;;2
GW 2-8-2;Heracleum sphondylium;;;;;;;;;;;;;;3;11;3;;
GW 2-8-2;Poa pratensis;;;;;;;;;;;;14;;15;;;;
GW 2-8-2;Veronica chamaedrys;;;;2;2;;2;1;;;;;;;;;;
GW 2-9-3;Veronica hederifolia;;;;;;;;;;;;;;;;1;13;35
GW 2-9-3;Agrostis capillaris;;;;;;;;;;;;4;4;;2;;;
GW 2-9-3;Bistorta officianilis;;;;;;;;;;;;3;6;;2;6;6;5
GW 2-9-3;Festuca rubra;;;;;;;;;;;;;;;2;;;
GW 2-9-3;Poa pratensis;;;;;;;;5;1;3;;;6;;;;;
GW 3-1-1;Rumex acetosa;;;;;;;;;;;;;;;;4;4;
GW 3-1-1;Festuca rubra;;;;;;;;;;;;;;;;2;1;
GW 3-1-1;Holcus lanatus;;;;;;;;;;;;3;14;;33;25;6;1
GW 3-1-1;Knautia arvensis;;;;;;;;;;;;;1;;;;;
GW 3-1-1;Plantago lanceolata;;;;;;;;;;;;18;15;;15;19;19;1
GW 3-2-3;Poa pratensis;;;;;;;;;;;;25;;36;31;28;25;3
GW 3-2-3;Festuca rubra;;;;;;;;;;;;;;;3;2;2;
GW 3-3-3;Poa pratensis;;;;;;;;;;;;;;;;;1;
GW 3-3-3;Agrostis capillaris;;;;;;;;;4;;;;;;;;;
GW 3-3-3;Draba verna;;;;;;;;;;;;;;;1;;2;
GW 3-3-3;Holcus lanatus;;;;;;;;;;;;1;17;;12;25;25;18
GW 3-3-3;Poa pratensis;;;;;;;;;;;;1;3;;1;;;
GW 3-4-1;Tragopodon pratensis;;;;;;;;;;;;;;;;15;15;10
GW 3-4-1;Festuca pratensis;;;;;;;;;;;;4;2;;3;1;2;1
GW 3-4-1;Festuca rubra;;;;;;;;;;;;;;;14;;;
GW 3-4-1;Lolium perenne;;;;;;;;1;1;1;1;;;;;;;
GW 3-5-2;Taraxacum officinale;;;;;;;;2;;;;2;;;;;;
GW 3-5-2;Alchemilla vulgaris;;;;;;;;;;;;;;;;;;2
GW 3-5-2;Holcus lanatus;;;;;;;;;;;;;;;1;1;;
GW 3-5-2;Leucanthemum ircutianum;;;;;;;;;;;;;;1;;;;
GW 3-5-2;Lolium perenne;;;;;;;;;;;;;;;;18;47;65
GW 3-5-2;Pimpinella major;;;;;;;;;;;1;3;;;;;;
GW 3-6-2;Ranunculus acris;;;;;;;;;;;;2;2;;2;;;21
GW 3-6-2;Bistorta officianilis;;;;;;;;;;;;;1;;2;2;2;
GW 3-6-2;Dactylis glomerata;;;;;;;;;;;;;;;;9;15;8
GW 3-6-2;Knautia arvensis;;;;;;;;;;;;;;;8;8;1;6
GW 3-6-2;Plantago lanceolata;;;;;;;;7;4;;;4;;;;;;
GW 3-7-1;Veronica hederifolia;;;;;;;;;;;;;;35;;50;5;1
GW 3-7-1;Festuca rubra;;;;;;;;;;;;;;3;10;13;2;
GW 3-7-1;Knautia arvensis;;;;;;;;;;;;;;3;;;;
GW 3-7-1;Lolium perenne;;;;;1;9;1;4;;;2;20;;;;;;
GW 3-7-1;Thlaspi arvense;;;;;;;;;;;;;;;12;7;6;
GW 3-7-1;Trifolium dubium;;;2;1;;;7;3;4;;;;;;;;;
GW 3-7-1;Veronica chamaedrys;;;;4;2;7;11;5;;;;2;;;;;;
GW 3-7-1;Veronica hederifolia;;;;;;;;1;1;5;3;2;;3;;;;
GW 3-8-2;Viola arvense;;;;;;;;;;;;;;;;;5;9
GW 3-8-2;Festuca rubra;;;;;;;;;;;;;;;;3;2;2
GW 3-8-2;Phleum pratense;;;;;;;;;;;;23;22;;16;12;12;15
GW 3-8-2;Poa pratensis;;;;;1;6;1;;;;;;;;;;;
GW 3-9-3;Primula veris;;;;;;;;;;;;8;;17;;;;
GW 3-9-3;Leucanthemum ircutianum;;;;;;;;;;;;;;;;26;67;80
GW 3-9-3;Pimpinella major;;;;;;;;;;3;4;8;;17;;3;;
SP 1-1-1;Ranunculus acris;;;;;;;;;;;;;;;;;14;3
SP 1-1-1;Agrostis capillaris;;;;;;;;;;;;;4;;;;;
SP 1-1-1;Alchemilla vulgaris;;;;;;;;;;;;;;;;1;;
SP 1-1-1;Dactylis glomerata;;;;;;;;;;;;;4;;2;;;
SP 1-1-1;Festuca rubra;;;;;;;;;;;;;;;6;8;3;
SP 1-1-1;Holcus lanatus;;;;;;;;;;;;;;;31;55;55;
SP 1-1-1;Lolium perenne;;;;;;;;;;;;;;;11;;;
SP 1-1-1;Poa pratensis;1;4;8;5;1;6;5;1;;;;;7;;1;;;
SP 1-1-1;Stellaria media;7;21;12;1;4;6;5;;;;;;;;;;;
SP 1-1-1;Veronica chamaedrys;;;;12;;;;;;;;;;;;;;
SP 1-2-1;Veronica hederifolia;;;;;;;;;;;;;;;;7;7;10
SP 1-2-1;Agrostis capillaris;;;;;;;;1;2;;;;;;;;;2
SP 1-2-1;Alchemilla vulgaris;;;;;;;;;;;;4;;1;;2;;
SP 1-2-1;Festuca rubra;;;;;;;;;;;;;;4;7;;;
SP 1-2-1;Leontodon helveticus;;;;;;;;;;;;;;1;1;;;
SP 1-2-1;Phleum pratense;;;;;;;;;;;2;;;;;;;
SP 1-2-1;Plantago lanceolata;;;;;;;;2;;;15;;;;;;;
SP 1-2-1;Taraxacum officinale;;;;;;;;;3;14;5;25;;3;;;;
SP 1-2-1 ;Veronica chamaedrys;;;;;;;;;;;;1;;;;;;
SP 1-2-2;Phleum pratense;;;;;;;;;;;;;;;3;;2;
SP 1-2-2;Agrostis capillaris;;;;;1;1;1;1;;;;;;;;;;
SP 1-2-2;Arabidopsis thaliana;;;;4;;;;;;;;;;;;;;
SP 1-2-2;Draba verna;;;;;;;;;;;;;;1;;;;
SP 1-2-2;Rumex acetosa;;;;;;;;;;;;;;;2;8;2;
SP 1-2-2;Silene vulgaris;;;;;;;;;3;;;;;;;;;
SP 1-3-2;Taraxacum officinale;;;;;;;;2;2;2;2;2;2;;;;;2
SP 1-3-2;Alchemilla vulgaris;;;;;;;;;;;;;1;;3;3;3;3
SP 1-3-2;Dactylis glomerata;;;;;;;;;;;;;4;;1;1;1;1
SP 1-4-1;Festuca rubra;;;;;;;;;;;;;;;;1;1;1
SP 1-4-1;Agrostis capillaris;;;;;;;;;9;20;;;;;;;;
SP 1-4-1;Draba verna;;;;;;;;;;;;;;;2;;;
SP 1-4-1;Lolium perenne;;;;;;;1;3;1;;;;;;;;;
SP 1-4-2;Veronica hederifolia;;;;;;;;;;;;;;;;;9;5
SP 1-4-2;Agrostis capillaris;;;;;;1;1;1;1;1;1;1;1;;;;;
SP 1-4-2;Arabidopsis thaliana;;;;;;;;;;;;14;3;;;;;
SP 1-4-2;Festuca rubra;;;;;;;;;;;;1;30;;38;32;1;
SP 1-4-2;Holcus lanatus;;;;;;;;;;;;;;;;3;6;6
SP 1-4-2;Leucanthemum ircutianum;;;;;;;;;;;;;9;;12;12;6;
SP 1-4-2;Poa pratensis;;;;3;8;3;13;;;;;;;;;;;
SP 1-5-1;Veronica chamaedrys;;;;;;;;;;;;15;;58;58;10;;
SP 1-5-1;Festuca rubra;;;;;;;;;;;;1;;2;2;4;3;
SP 1-5-1;Holcus lanatus;;;;;;;;;;;;2;;;;;;
SP 1-5-1;Poa pratensis;;;;;;;;1;;;;;;;;;;
SP 1-5-1;Taraxacum officinale;;;;;;2;2;;;;;;;;;;;
SP 1-6-1;Veronica hederifolia;;;;;;;;;;;;;;;4;4;4;
SP 1-6-1;Festuca rubra;;;;;;;;;;;;;;3;;;;
SP 1-6-1;Holcus lanatus;;;;;;;;;;;1;;;3;1;1;;
SP 1-6-2;Plantago lanceolata;;;;;;1;1;1;1;2;1;1;;;;;;
SP 1-6-2;Arabidopsis thaliana;;;;;;;;;;;;;;17;19;19;19;3
SP 1-6-2;Festuca rubra;;;;;;;;;;;;;;;;3;;
SP 1-6-2;Lolium perenne;;;;;;;;;;;;;;;3;7;7;
SP 1-6-2;Poa pratensis;;;;;;;;;;;;;;1;;;;
SP 1-6-2;Rumex acetosa;;;;3;2;3;2;;;;;;;;;;;
SP 1-7-2;Veronica hederifolia;;;;;;;;;;;;;;;;;;1
SP 1-7-2;Lolium perenne;;;;;;;;;;;;;1;;3;4;4;3
SP 1-8-1;Poa pratensis;;;;;;;;;;;;;;;;;4;1
SP 1-8-1;Agrostis capillaris;;;;;;;;;;;;7;;16;4;7;7;
SP 1-8-1;Festuca rubra;;;;;;;;;;;;2;;;6;7;6;3
SP 1-8-1;Lolium perenne;;;;;;;;;;;;;;;6;3;2;
SP 1-8-1;Poa pratensis;;;;;;;;;;;;;;1;;;;
SP 1-8-1;Rumex acetosa;3;14;11;15;10;5;11;;;;;;;;;;;
SP 1-8-1;Veronica chamaedrys;;;;3;;;;;;;;2;;2;1;;;
SP 1-8-1;Veronica hederifolia;;;;;;;;5;;;;;;;;;;
SP 1-8-2;Veronica persica;;;;;;;;;;;;1;;1;22;22;22;5
SP 1-8-2;Lolium perenne;;;;;;;;1;;;;;;;;;;
SP 1-9-1;Taraxacum officinale;;;;;;;;;;;;;;;;3;17;10
SP 1-9-1;Agrostis capillaris;;;;;;;;;2;4;;;;;;;;
SP 1-9-1;Cerastium holosteoides;;;;1;2;26;25;5;8;;14;2;;;;;;
SP 1-9-1;Lamium purpureum;;;;;;;;;;;;1;;;;;;3
SP 1-9-1;Lolium perenne;;;;;;;;;;;;;;;1;;;
SP 1-9-1;Poa pratensis;;;;;;;;;;;;;;3;;3;;
SP 1-9-1;Rumex acetosa;;;;;;;;;;;;1;;5;150;150;;
SP 1-9-1;Silene vulgaris;;;;;;;1;;;;;;;;;;;
SP 2-1-1;Taraxacum officinale;;;;;;;;;;;;;3;;3;;;
SP 2-1-1;Festuca rubra;;;;;;;;;;;;;;;;1;;
SP 2-1-1;Holcus lanatus;;;;;;;;;;;;;1;;3;3;;3
SP 2-1-1;Leontodon helveticus;;;;;;;;;;;;;1;;1;;;
SP 2-1-1;Plantago lanceolata;;;;;;;;;;;;;;;3;15;7;
SP 2-1-1;Poa pratensis;;;;;1;1;2;;;;;;;;;;;
SP 2-1-1;Veronica chamaedrys;;;;;;;;1;1;;;;;;;;;
SP 2-1-2;Veronica persica;;;;;;;;;;;;;3;;3;3;3;3
SP 2-1-2;Dactylis glomerata;;;;;;;;;;;;7;19;;20;20;20;15
SP 2-1-2;Festuca rubra;;;;;;;;;;;;;5;;3;;;
SP 2-1-2;Geranium rotundifolium;;;;;;;;;;;;;1;;1;1;;
SP 2-2-2;Rumex acetosa;;;;;;;;;;;;3;;3;2;;;
SP 2-2-2;Plantago lanceolata;;;;;;4;3;1;;;;;;;;;;
SP 2-3-1;Veronica hederifolia;;;;;;;;;;;;15;;;;;7;8
SP 2-3-1;Agrostis capillaris;;;;;;;;;;;;;;;3;;;
SP 2-3-1;Dactylis glomerata;;;;;9;9;6;3;9;;;4;;;;;;
SP 2-3-1;Draba verna;;;;;;;;;;;;12;4;;3;17;2;
SP 2-3-1;Festuca rubra;;;;;;;;;;;;;;;2;10;2;5
SP 2-3-1;Lolium perenne;;;;;;;;;;;;;1;1;2;;;
SP 2-3-2;Poa pratensis;;;;;;;;;;;;;;;;8;27;10
SP 2-3-2;Agrostis capillaris;;;;;;;;;1;1;;;;;;;;
SP 2-3-2;Alchemilla vulgaris;;;;;;;;;;;;37;;28;30;28;24;1
SP 2-4-1;Festuca rubra;;;;;;;;;;;5;;;;1;;;
SP 2-4-1;Cerastium holosteoides;;;;;;;;;;;;;;1;10;5;5;3
SP 2-4-1;Lolium perenne;;;;;;;;;;;2;;;;1;;;
SP 2-4-1;Plantago lanceolata;;;;;;;;;1;;;;;;;;;
SP 2-4-1 ;Stellaria media;;;;;;;;;;;;;;1;;;;
SP 2-5-1;Plantago lanceolata;;;;;;;;;;;;1;;;;;;
SP 2-5-1;Alchemilla vulgaris;;;;;;;;;;;;;1;;1;1;1;1
SP 2-5-1;Dactylis glomerata;;;;;;;;;;;;1;2;;1;5;5;1
SP 2-5-1;Festuca rubra;;;;;;;;;1;12;1;9;45;;15;;;
SP 2-5-1;Geranium rotundifolium;;;;;;;;1;;;;;;;;;;
SP 2-5-1;Taraxacum officinale;;;;;;;;;;;;9;;;;;;
SP 2-5-2;Veronica chamaedrys;;;;;;;;;;;;;;;2;12;26;25
SP 2-5-2;Agrostis capillaris;;;;;;;;;;;;;13;;6;5;2;15
SP 2-5-2;Festuca rubra;;;;;;;;;;;;;;;;;6;4
SP 2-6-2;Trisetum flavescens;;;;;;;;;;35;;;;;;;;
SP 2-6-2;Alopecurus pratensis;;;;;;1;1;1;1;;1;1;;;;;;
SP 2-6-2;Arabidopsis thaliana;;;;;;;;;;;;1;;;;1;1;
SP 2-7-1;Lolium perenne;;;;;;;;1;3;3;3;3;2;;;;;1
SP 2-7-1;Alchemilla vulgaris;;;;;;;;;;;;7;15;;2;10;3;
SP 2-7-1;Festuca rubra;;;;;;;;;;;;;;;7;;;
SP 2-7-2;Poa pratensis;;;;;;;;;;;;;;;;12;12;10
SP 2-7-2;Agrostis capillaris;;;;;;;;1;;;;3;;;;;;
SP 2-7-2;Alchemilla vulgaris;;;;;;;;;;;;;;5;2;3;2;
SP 2-7-2;Festuca rubra;;;;;;;;;1;;;;;1;;;;
SP 2-8-1;Rumex acetosa;;;;;;;;;;;;;;;;4;7;10
SP 2-8-1;Dactylis glomerata;;;;;;;;;;;;4;;;;8;2;
SP 2-8-1;Festuca rubra;;;;;;;;;;;;;;;;;1;
SP 2-8-1;Geranium rotundifolium;;;;;;;;;;;;;;;;3;;
SP 2-8-1;Holcus lanatus;3;5;6;10;13;18;17;;;;;;;;;;;
SP 2-8-1;Veronica chamaedrys;;;;;;;;7;;;;;;;;;;
SP 2-9-1;Veronica persica;;;;;;;;;;;;4;;;;12;45;35
SP 2-9-1;Agrostis capillaris;;;;;;;;;;;;;15;;9;13;1;3
SP 2-9-1;Festuca rubra;;;;;;;;;;;;;;;13;10;10;10
SP 2-9-1;Lolium perenne;;;;;;;;;;;;;25;;29;4;;
SP 2-9-1;Poa pratensis;;;;;;;;;1;;;;;;;;;
SP 2-9-2;Taraxacum officinale;;;;;;;;;;;;;;;;;3;33
SP 2-9-2;Agrostis capillaris;;;;;;;;;;;;;;6;13;;;
